time,motor_angle,motor_setpoint,pendulum_angle,pendulum_setpoint,rpm,voltage,current
2.977,3084.96,0,0.0,0,1009,4.3785842889652615,1
2.981,3131.54,0,0.0,0,1011,4.372971310090848,1
2.985,3157.73,0,0.0,0,1009,4.367358331216435,2
2.993,3183.39,0,0.0,0,1010,4.372971310090848,1
2.998,3208.0,0,0.0,0,1006,4.370164820653641,1
3.006,3261.09,0,0.0,0,1011,4.381390778402468,2
3.011,3288.16,0,0.0,0,1010,4.367358331216435,1
3.019,3334.39,0,0.0,0,1009,4.370164820653641,1
3.026,3362.51,0,0.0,0,1007,4.372971310090848,0
3.03,3425.27,0,0.0,0,1006,4.3785842889652615,1
3.035,3456.73,0,0.0,0,1010,4.381390778402468,2
3.042,3478.71,0,0.0,0,1010,4.370164820653641,2
3.05,3505.95,0,0.0,0,1009,4.370164820653641,2
3.059,3550.7799999999997,0,0.0,0,1010,4.372971310090848,1
3.068,3600.7,0,0.0,0,1009,4.370164820653641,1
3.075,3668.02,0,0.0,0,1010,4.372971310090848,1
3.079,3715.66,0,0.0,0,1008,4.370164820653641,1
3.084,3754.68,0,0.0,0,1007,4.375777799528055,1
3.094,3778.76,0,0.0,0,1006,4.3785842889652615,1
3.101,3822.01,0,0.0,0,1007,4.381390778402468,2
3.113,3871.93,0,0.0,0,1010,4.3785842889652615,1
3.121,3928.88,0,0.0,0,1008,4.370164820653641,1
3.125,3989.88,0,0.0,0,1010,4.375777799528055,1
3.129,4027.5,0,0.0,0,1011,4.370164820653641,1
3.137,4051.23,0,0.0,0,1006,4.367358331216435,1
3.146,4076.71,0,0.0,0,1006,4.381390778402468,0
3.155,4131.03,0,0.0,0,1006,4.381390778402468,1
3.164,4182.01,0,0.0,0,1007,4.381390778402468,2
3.172,4233.51,0,0.0,0,1007,4.3785842889652615,1
3.181,4294.33,0,0.0,0,1011,4.3785842889652615,1
3.192,4344.78,0,0.0,0,1008,4.367358331216435,1
3.198,4395.58,0,0.0,0,1005,4.375777799528055,2
3.206,4473.28,0,0.0,0,1007,4.384197267839675,1
3.211,4504.21,0,0.0,0,1007,4.3785842889652615,2
3.214,4546.75,0,0.0,0,1008,4.3785842889652615,1
3.219,4571.89,0,0.0,0,1011,4.375777799528055,2
3.223,4595.8,0,0.0,0,1009,4.367358331216435,2
3.231,4621.11,0,0.0,0,1012,4.372971310090848,1
3.238,4641.67,0,0.0,0,1008,4.364551841779227,1
3.245,4698.63,0,0.0,0,1011,4.375777799528055,2
3.253,4738.53,0,0.0,0,1010,4.367358331216435,1
3.26,4782.12,0,0.0,0,1009,4.370164820653641,2
3.27,4844.0,0,0.0,0,1009,4.372971310090848,1
3.278,4878.8,0,0.0,0,1008,4.372971310090848,1
3.285,4935.76,0,0.0,0,1011,4.375777799528055,2
3.295,4979.35,0,0.0,0,1006,4.367358331216435,1
3.301,5022.77,0,0.0,0,1008,4.381390778402468,2
3.305,5090.09,0,0.0,0,1009,4.375777799528055,1
3.309,5117.16,0,0.0,0,1003,4.372971310090848,2
3.313,5141.07,0,0.0,0,1009,4.38981024671409,1
3.317,5163.57,0,0.0,0,1009,4.372971310090848,1
3.321,5189.94,0,0.0,0,1005,4.372971310090848,1
3.328,5215.78,0,0.0,0,1008,4.384197267839675,1
3.334,5240.21,0,0.0,0,1008,4.375777799528055,1
3.347,5284.33,0,0.0,0,1010,4.375777799528055,1
3.356,5327.22,0,0.0,0,1008,4.370164820653641,1
3.364,5401.4,0,0.0,0,1010,4.375777799528055,2
3.372,5459.76,0,0.0,0,1009,4.370164820653641,1
3.382,5504.41,0,0.0,0,1008,4.372971310090848,1
3.392,5549.94,0,0.0,0,1005,4.375777799528055,0
3.399,5622.36,0,0.0,0,1008,4.384197267839675,2
3.407,5672.1,0,0.0,0,1011,4.375777799528055,2
3.415,5712.71,0,0.0,0,1009,4.367358331216435,1
3.42,5763.33,0,0.0,0,1012,4.372971310090848,2
3.43,5808.69,0,0.0,0,1006,4.364551841779227,1
3.436,5862.48,0,0.0,0,1008,4.381390778402468,1
3.44,5908.53,0,0.0,0,1009,4.375777799528055,0
3.444,5934.9,0,0.0,0,1005,4.372971310090848,1
3.448,5960.56,0,0.0,0,1008,4.384197267839675,2
3.455,5983.41,0,0.0,0,1007,4.375777799528055,2
3.463,6009.78,0,0.0,0,1009,4.3785842889652615,2
3.473,6055.13,0,0.0,0,1009,4.372971310090848,1
3.482,6101.01,0,0.0,0,1009,4.372971310090848,2
3.489,6169.21,0,0.0,0,1012,4.372971310090848,1
3.493,6218.96,0,0.0,0,1010,4.364551841779227,2
3.497,6257.1,0,0.0,0,1008,4.370164820653641,1
3.509,6281.54,0,0.0,0,1008,4.375777799528055,1
3.515,6320.56,0,0.0,0,1008,4.375777799528055,1
3.525,6381.21,0,0.0,0,1010,4.375777799528055,1
3.53,6423.39,0,0.0,0,1010,4.370164820653641,1
3.534,6484.39,0,0.0,0,1007,4.370164820653641,1
3.538,6502.32,0,0.0,0,1010,4.3785842889652615,1
3.542,6531.32,0,0.0,0,1012,4.370164820653641,1
3.551,6554.7,0,0.0,0,1011,4.364551841779227,1
3.559,6577.55,0,0.0,0,1008,4.367358331216435,1
3.568,6635.03,0,0.0,0,1007,4.375777799528055,1
3.577,6683.02,0,0.0,0,1007,4.3785842889652615,1
3.583,6736.64,0,0.0,0,1010,4.3785842889652615,2
3.587,6796.23,0,0.0,0,1009,4.370164820653641,1
3.591,6826.46,0,0.0,0,1005,4.372971310090848,1
3.598,6852.12,0,0.0,0,1011,4.384197267839675,1
3.606,6876.91,0,0.0,0,1008,4.367358331216435,2
3.616,6923.67,0,0.0,0,1011,4.375777799528055,2
3.625,6969.55,0,0.0,0,1008,4.367358331216435,0
3.632,7036.87,0,0.0,0,1008,4.375777799528055,2
3.637,7088.55,0,0.0,0,1010,4.375777799528055,1
